FID,roof,road,watr,conc,Veg,dry,irr,H,W
9362,0,0,0,0,0,1,0,0,30
9363,0,0,0,0,0,1,0,0,30
9364,0,0,0,0,0,1,0,0,30
9365,0,0,0,0,0,1,0,0,30
9366,0,0,0,0,0,1,0,0,30
9367,0,0,0,0,0,1,0,0,30
9368,0,0,0,0,0,1,0,0,30
9369,0,0,0,0,0,1,0,0,30
9370,0,0,0,0,0,1,0,0,30
9371,0,0,0,0,0,1,0,0,30
9372,0,0,0,0,0,1,0,0,30
9373,0,0,0,0,0,1,0,0,30
9374,0,0,0,0,0,1,0,0,30
9375,0,0,0,0,0,1,0,0,30
9376,0,0,0,0,0,1,0,0,30
9377,0,0,0,0,0,1,0,0,30
9378,0,0,0,0,0,1,0,0,30
9379,0,0,0,0,0,1,0,0,30
9380,0,0,0,0,0,1,0,0,30
9381,0,0,0,0,0,1,0,0,30
9382,0,0,0,0,0,1,0,0,30
9383,0,0,0,0,0,1,0,0,30
9384,0,0,0,0,0,1,0,0,30
9385,0,0,0,0,0,1,0,0,30
9386,0,0,0,0,0,1,0,0,30
9387,0,0,0,0,0,1,0,0,30
9388,0,0,0,0,0,1,0,0,30
9389,0,0,0,0,0,1,0,0,30
9390,0,0,0,0,0,1,0,0,30
9391,0,0,0,0,0,1,0,0,30
9392,0,0,0,0,0,1,0,0,30
9393,0,0,0.2736,0,0.0912,0.6272,0.008,0,30
9394,0,0,0.4448,0,0.0432,0.512,0,0,30
9395,0.087692308,0,0.149230769,0.246153846,0.146153846,0.356923077,0.013846154,0.403384615,27.36923077
9396,0.8576,0,0,0.0048,0.0976,0.0336,0.0064,3.94496,4.272
9397,0.32,0,0,0.4896,0.0448,0.1456,0,1.472,20.4
9398,0.4992,0,0,0.344,0.0784,0.0784,0,2.29632,15.024
9399,0.2784,0,0,0.488,0.0864,0.1376,0.0096,1.28064,21.648
9400,0.366153846,0,0,0.429230769,0.103076923,0.101538462,0,1.684307692,19.01538462
9401,0.3904,0,0,0.3824,0.1024,0.1248,0,1.79584,18.288
9402,0.3408,0,0,0.3856,0.0992,0.1744,0,1.56768,19.776
9403,0.1888,0,0,0.4976,0.0656,0.248,0,0.86848,24.336
9404,0.370769231,0,0,0.449230769,0.069230769,0.110769231,0,1.705538462,18.87692308
9405,0.3504,0,0,0.4224,0.1248,0.1024,0,1.61184,19.488
9406,0.3968,0,0,0.4192,0.144,0.04,0,1.82528,18.096
9407,0.5344,0,0,0.144,0.2544,0.0672,0,2.45824,13.968
9408,0.6256,0,0,0.048,0.1568,0.168,0.0016,2.87776,11.232
9409,0.636923077,0,0,0.046153846,0.183076923,0.123076923,0.010769231,2.929846154,10.89230769
9410,0.032,0,0.0032,0.032,0.1216,0.608,0.2032,0.1472,29.04
9411,0.224,0,0.0016,0.2096,0.3872,0.168,0.0096,1.0304,23.28
9412,0.6384,0,0,0.0688,0.2144,0.0784,0,2.93664,10.848
9413,0.5936,0,0,0.1104,0.2224,0.0736,0,2.73056,12.192
9414,0.081538462,0,0,0.610769231,0.141538462,0.166153846,0,0.375076923,27.55384615
9415,0.4784,0,0,0.1072,0.2176,0.1968,0,2.20064,15.648
9416,0.2176,0,0,0.0928,0.4544,0.224,0.0112,1.00096,23.472
9417,0.0032,0,0,0.4608,0.3424,0.1936,0,0.01472,29.904
9418,0,0,0,0.5424,0.3328,0.1248,0,0,30
9419,0,0,0,0.249230769,0.490769231,0.26,0,0,30
9420,0,0,0.024,0.0304,0.4096,0.5152,0.0208,0,30
9421,0,0,0.04,0.0128,0.224,0.704,0.0192,0,30
9422,0,0,0.04,0.0736,0.1856,0.6512,0.0496,0,30
9423,0.001538462,0,0,0.795384615,0.109230769,0.093846154,0,0.015384615,29.95384615
9424,0,0,0,0.504,0.1968,0.2528,0.0464,0,30
9425,0,0,0.6832,0.016,0.104,0.1952,0.0016,0,30
9426,0,0,0.1424,0.0416,0,0.816,0,0,30
9427,0,0,0,0.1088,0,0.8912,0,0,30
9428,0.233846154,0,0,0.236923077,0.066153846,0.463076923,0,1.075692308,22.98461538
9429,0.3856,0,0,0.1104,0.1904,0.312,0.0016,1.77376,18.432
9430,0.296,0,0,0.496,0.0704,0.1376,0,1.3616,21.12
9431,0.192,0,0,0.1632,0.0384,0.6064,0,0.8832,24.24
9432,0,0,0.096,0.048,0.0368,0.784,0.0352,0,30
9433,0,0,0.132307692,0.467692308,0.127692308,0.272307692,0,0,30
9434,0.0192,0,0.0848,0.4016,0.048,0.4464,0,0.08832,29.424
9435,0.0224,0,0.088,0.3824,0.0496,0.4576,0,0.10304,29.328
9436,0.0688,0,0.0688,0.344,0.0624,0.44,0.016,0.31648,27.936
9437,0.1232,0,0.0304,0.3392,0.0704,0.432,0.0048,0.56672,26.304
9438,0.029230769,0,0,0.416923077,0.110769231,0.443076923,0,0.134461538,29.12307692
9439,0.1984,0,0.0032,0.3216,0.0832,0.3936,0,1.12,24.048
9440,0.4528,0,0,0.2064,0.0928,0.248,0,2.20384,16.416
9441,0.384,0,0,0.5296,0.0352,0.0512,0,1.7664,18.48
9442,0.290769231,0,0,0.401538462,0.196923077,0.110769231,0,1.337538462,21.27692308
9443,0.2496,0,0,0.5488,0.0416,0.16,0,1.14816,22.512
9444,0.7664,0,0,0.128,0.0944,0.0112,0,3.52544,7.008
9445,0.1744,0,0,0.048,0.456,0.3216,0,0.80224,24.768
9446,0,0,0,0.744,0.1264,0.1296,0,0,30
9447,0,0,0,0.458461538,0.029230769,0.512307692,0,0,30
9448,0,0,0.0048,0.0048,0.1808,0.8096,0,0,30
9449,0.2304,0,0,0.1056,0.1552,0.5088,0,1.05984,23.088
9450,0.3056,0,0,0.3952,0.1024,0.1968,0,1.42304,20.832
9451,0.0544,0,0,0.2416,0.0368,0.6672,0,0.26752,28.368
9452,0.186153846,0,0,0.12,0.106153846,0.587692308,0,0.856307692,24.41538462
9453,0,0,0,0.16,0.0288,0.8112,0,0,30
9454,0.0096,0,0,0.3744,0.0288,0.5872,0,0.04416,29.712
9455,0.1408,0,0,0.48,0.08,0.2992,0,0.64768,25.776
9456,0.2064,0,0,0.1888,0.0768,0.528,0,0.94944,23.808
9457,0.203076923,0,0,0.072307692,0.190769231,0.533846154,0,0.934153846,23.90769231
9458,0.0352,0,0.0016,0,0.0176,0.9456,0,0.16192,28.944
9459,0,0,0,0,0,1,0,0,30
9460,0,0,0,0,0,1,0,0,30
9461,0,0,0,0,0,1,0,0,30
9462,0,0,0,0,0,1,0,0,30
9463,0,0,0,0,0,1,0,0,30
9464,0,0,0,0,0,1,0,0,30
9465,0,0,0,0,0,1,0,0,30
9466,0,0,0,0,0,1,0,0,30
9467,0,0,0,0,0,1,0,0,30
9468,0,0,0,0,0,1,0,0,30
9469,0,0,0,0,0,1,0,0,30
9470,0,0,0,0,0,1,0,0,30
9471,0,0,0,0,0,1,0,0,30
9472,0,0,0,0,0,1,0,0,30
9473,0,0,0,0,0,1,0,0,30
9474,0,0,0,0,0,1,0,0,30
9475,0,0,0,0,0,1,0,0,30
9476,0,0,0,0,0,1,0,0,30
9477,0,0,0,0,0,1,0,0,30
9478,0,0,0,0,0,1,0,0,30
9479,0,0,0,0,0,1,0,0,30
9480,0,0,0,0,0,1,0,0,30
9481,0,0,0,0,0,1,0,0,30
9482,0,0,0,0,0,1,0,0,30
9483,0,0,0,0,0,1,0,0,30
9484,0,0,0,0,0,1,0,0,30
9485,0,0,0,0,0,1,0,0,30
9486,0,0,0,0,0,1,0,0,30
9487,0,0,0,0,0,1,0,0,30
9488,0,0,0,0,0,1,0,0,30
9489,0,0,0,0,0,1,0,0,30
9490,0,0,0,0,0,1,0,0,30
9491,0,0,0,0,0,1,0,0,30
9492,0,0,0,0,0,1,0,0,30
9493,0,0,0,0,0,1,0,0,30
9494,0,0,0.2736,0,0.0688,0.64,0.0176,0,30
9495,0,0,0.4512,0,0.0704,0.4688,0.0096,0,30
9496,0.186153846,0,0.126153846,0.266153846,0.153846154,0.249230769,0.018461538,0.856307692,24.41538462
9497,0.6608,0,0,0.0144,0.152,0.168,0.0048,3.03968,10.176
9498,0.2576,0,0,0.4192,0.0688,0.2544,0,1.18496,22.272
9499,0.3008,0,0,0.008,0.1984,0.4832,0.0096,1.40096,20.976
9500,0.2816,0,0,0.3168,0.0688,0.3264,0.0064,1.31264,21.552
9501,0.703076923,0,0,0.053846154,0.143076923,0.1,0,3.234153846,8.907692308
9502,0.7504,0,0,0.0048,0.1136,0.1296,0.0016,3.45184,7.488
9503,0.6912,0,0,0.0096,0.1952,0.104,0,3.17952,9.264
9504,0.3296,0,0,0.336,0.1328,0.2016,0,1.51616,20.112
9505,0.610769231,0,0,0.013846154,0.166153846,0.198461538,0.010769231,2.809538462,11.67692308
9506,0.5792,0,0,0.1072,0.0944,0.2192,0,2.66432,12.624
9507,0.2736,0,0,0.2704,0.2784,0.1776,0,1.25856,21.792
9508,0.6064,0,0,0.0288,0.1888,0.1744,0.0016,2.78944,11.808
9509,0.4672,0,0,0.1152,0.192,0.2256,0,2.14912,15.984
9510,0.263076923,0,0.001538462,0.053846154,0.230769231,0.173846154,0.276923077,1.210153846,22.10769231
9511,0,0,0.008,0.0128,0.2432,0.3584,0.3776,0,30
9512,0.0064,0,0.0032,0.2064,0.2176,0.4912,0.0752,0.02944,29.808
9513,0.4096,0,0,0.2496,0.2,0.1408,0,1.88416,17.712
9514,0.536,0,0,0.0272,0.2976,0.136,0.0032,2.4656,13.92
9515,0.138461538,0,0,0.466153846,0.250769231,0.144615385,0,0.636923077,25.84615385
9516,0.0016,0,0,0.5792,0.2416,0.1776,0,0.00736,29.952
9517,0,0,0,0.5024,0.2544,0.2432,0,0,30
9518,0,0,0,0.3648,0.288,0.3472,0,0,30
9519,0,0,0,0.4672,0.248,0.2848,0,0,30
9520,0,0,0.003076923,0.026153846,0.135384615,0.827692308,0.007692308,0,30
9521,0,0,0,0,0.072,0.928,0,0,30
9522,0,0,0,0,0.0432,0.9568,0,0,30
9523,0,0,0.0128,0,0.1616,0.8192,0.0064,0,30
9524,0,0,0,0.229230769,0.209230769,0.561538462,0,0,30
9525,0,0,0,0.8064,0.1408,0.0528,0,0,30
9526,0,0,0.2496,0.1888,0.224,0.3056,0.032,0,30
9527,0,0,0.4864,0.0016,0.0048,0.5072,0,0,30
9528,0,0,0.0096,0.1632,0,0.8272,0,0,30
9529,0.473846154,0,0,0.278461538,0.069230769,0.178461538,0,2.179692308,15.78461538
9530,0.7312,0,0,0.1024,0.1088,0.0576,0,3.36352,8.064
9531,0.512,0,0,0.4144,0.0272,0.0464,0,2.3552,14.64
9532,0.2,0,0,0.2256,0.048,0.5264,0,0.92,24
9533,0.0096,0,0.1312,0.0432,0.0912,0.6896,0.0352,0.04416,29.712
9534,0,0,0.244615385,0,0.36,0.389230769,0.006153846,0,30
9535,0,0,0.3072,0,0.0192,0.6432,0.0304,0,30
9536,0,0,0.3152,0,0.2912,0.3856,0.008,0,30
9537,0,0,0.1904,0,0.0272,0.7296,0.0528,0,30
9538,0,0,0.0208,0,0.0048,0.8992,0.0752,0,30
9539,0.135384615,0,0.02,0.32,0.086153846,0.438461538,0,0.622769231,25.93846154
9540,0.5328,0,0,0.2816,0.1104,0.0752,0,2.45088,14.016
9541,0.392,0,0,0.3456,0.0576,0.2048,0,1.8032,18.24
9542,0.4976,0,0,0.2864,0.1408,0.0752,0,2.28896,15.072
9543,0.804615385,0,0,0.053846154,0.124615385,0.016923077,0,3.701230769,5.861538462
9544,0.576,0,0,0.0368,0.2416,0.1408,0.0048,2.6496,12.72
9545,0.064,0,0,0.6048,0.056,0.2752,0,0.2944,28.08
9546,0,0,0,0.2656,0.0544,0.68,0,0,30
9547,0.0032,0,0,0.1328,0.432,0.432,0,0.032,29.904
9548,0,0,0,0.9,0,0.1,0,0,30
9549,0,0,0.0064,0.2176,0.0736,0.7024,0,0,30
9550,0.0016,0,0.016,0.024,0.1952,0.7632,0,0.00736,29.952
9551,0.3216,0,0,0.0864,0.1152,0.4768,0,1.47936,20.352
9552,0.1952,0,0,0.4096,0.104,0.2912,0,0.89792,24.144
9553,0.604615385,0,0,0.158461538,0.2,0.036923077,0,2.781230769,11.86153846
9554,0.0224,0,0,0.3632,0.1616,0.4528,0,0.10304,29.328
9555,0.2432,0,0,0.3776,0.1344,0.2448,0,1.11872,22.704
9556,0.4976,0,0,0.1616,0.1952,0.1456,0,2.28896,15.072
9557,0.0816,0,0,0.0704,0.0672,0.7808,0,0.37536,27.552
9558,0.003076923,0,0,0.001538462,0.015384615,0.98,0,0.014153846,29.90769231
9559,0,0,0,0,0,1,0,0,30
9560,0,0,0,0,0,1,0,0,30
9561,0,0,0,0,0,1,0,0,30
9562,0,0,0,0,0,1,0,0,30
9563,0,0,0,0,0,1,0,0,30
9564,0,0,0,0,0,1,0,0,30
9565,0,0,0,0,0,1,0,0,30
9566,0,0,0,0,0,1,0,0,30
9567,0,0,0,0,0,1,0,0,30
9568,0,0,0,0,0,1,0,0,30
9569,0,0,0,0,0,1,0,0,30
9570,0,0,0,0,0,1,0,0,30
9571,0,0,0,0,0,1,0,0,30
9572,0,0,0,0,0,1,0,0,30
9573,0,0,0,0,0,1,0,0,30
9574,0,0,0,0,0,1,0,0,30
9575,0,0,0,0,0,1,0,0,30
9576,0,0,0,0,0,1,0,0,30
9577,0,0,0,0,0,1,0,0,30
9578,0,0,0,0,0,1,0,0,30
9579,0,0,0,0,0,1,0,0,30
9580,0,0,0,0,0,1,0,0,30
9581,0,0,0,0,0,1,0,0,30
9582,0,0,0,0,0,1,0,0,30
9583,0,0,0,0,0,1,0,0,30
9584,0,0,0,0,0,1,0,0,30
9585,0,0,0,0,0,1,0,0,30
9586,0,0,0,0,0,1,0,0,30
9587,0,0,0,0,0,1,0,0,30
9588,0,0,0,0,0,1,0,0,30
9589,0,0,0,0,0,1,0,0,30
9590,0,0,0,0,0,1,0,0,30
9591,0,0,0,0,0,1,0,0,30
9592,0,0,0,0,0,1,0,0,30
9593,0,0,0,0,0,1,0,0,30
9594,0,0,0,0,0,1,0,0,30
9595,0,0,0.2432,0,0.1136,0.6336,0.0096,0,30
9596,0,0,0.5184,0,0.0704,0.408,0.0032,0,30
9597,0.463076923,0,0.001538462,0.286153846,0.089230769,0.16,0,2.130153846,16.10769231
9598,0.592,0,0,0.0256,0.2128,0.1664,0.0032,2.7232,12.24
9599,0.1984,0,0,0.6016,0.0592,0.1408,0,0.91264,24.048
9600,0.4368,0,0,0.344,0.0464,0.1664,0.0064,2.00928,16.896
9601,0.0336,0,0,0.5584,0.0176,0.3888,0.0016,0.15456,28.992
9602,0.358461538,0,0,0.375384615,0.129230769,0.136923077,0,1.648923077,19.24615385
9603,0.3776,0,0,0.4256,0.1152,0.0816,0,1.73696,18.672
9604,0.3904,0,0,0.3264,0.12,0.16,0.0032,1.79584,18.288
9605,0.1872,0,0,0.5408,0.0832,0.1888,0,0.86112,24.384
9606,0.552307692,0,0,0.035384615,0.26,0.150769231,0.001538462,2.540615385,13.43076923
9607,0.6816,0,0,0.0576,0.0944,0.1664,0,3.13536,9.552
9608,0.064,0,0,0.688,0.0752,0.1728,0,0.2944,28.08
9609,0.344,0,0,0.3536,0.1408,0.1616,0,1.5824,19.68
9610,0.1392,0,0,0.4512,0.1824,0.2224,0.0048,0.64032,25.824
9611,0,0,0.004615385,0.018461538,0.398461538,0.296923077,0.281538462,0,30
9612,0.0112,0,0.0032,0.1712,0.2736,0.256,0.2848,0.05152,29.664
9613,0.304,0,0.0016,0.2192,0.312,0.1488,0.0144,1.3984,20.88
9614,0.5392,0,0,0.048,0.2624,0.1504,0,2.48032,13.824
9615,0.0704,0,0,0.3888,0.1856,0.3504,0.0048,0.32384,27.888
9616,0,0,0,0.601538462,0.132307692,0.266153846,0,0,30
9617,0,0,0,0.3376,0.1616,0.5008,0,0,30
9618,0,0,0,0.5216,0.0976,0.3808,0,0,30
9619,0.0976,0,0,0.5808,0.1232,0.1936,0.0048,0.976,27.072
9620,0.1568,0,0,0.4816,0.048,0.3136,0,1.568,25.296
9621,0,0,0,0.027692308,0.138461538,0.833846154,0,0,30
9622,0,0,0,0,0.0768,0.9232,0,0,30
9623,0,0,0,0.0224,0.248,0.7296,0,0,30
9624,0,0,0,0.0032,0.1744,0.8224,0,0,30
9625,0,0,0,0.004615385,0.163076923,0.832307692,0,0,30
9626,0,0,0,0.488,0.2544,0.2576,0,0,30
9627,0,0,0.0032,0.6912,0.1792,0.12,0.0064,0,30
9628,0,0,0.7152,0.016,0.0576,0.1792,0.032,0,30
9629,0,0,0.1168,0.1504,0.0048,0.728,0,0,30
9630,0.189230769,0,0,0.315384615,0.06,0.435384615,0,0.920307692,24.32307692
9631,0.56,0,0,0.2016,0.088,0.1504,0,2.576,13.2
9632,0.2832,0,0,0.4576,0.0512,0.208,0,1.30272,21.504
9633,0.1232,0,0,0.3072,0.0928,0.4768,0,0.60128,26.304
9634,0.1088,0,0.1472,0.1392,0.064,0.5392,0.0016,0.50048,26.736
9635,0,0,0.013846154,0.138461538,0.04,0.807692308,0,0,30
9636,0,0,0.12,0.0576,0.0656,0.5424,0.2144,0,30
9637,0,0,0.256,0,0.0512,0.632,0.0608,0,30
9638,0,0,0.0752,0,0.0144,0.888,0.0224,0,30
9639,0.1344,0,0.1056,0.0384,0.1648,0.5552,0.0016,0.68736,25.968
9640,0.24,0,0.049230769,0.449230769,0.041538462,0.22,0,1.104,22.8
9641,0.4992,0,0,0.4112,0.0576,0.032,0,2.29632,15.024
9642,0.4,0,0,0.408,0.0624,0.128,0.0016,1.84,18
9643,0.248,0,0,0.448,0.1616,0.1424,0,1.1408,22.56
9644,0.386153846,0,0,0.395384615,0.161538462,0.056923077,0,1.776307692,18.41538462
9645,0.232,0,0,0.3776,0.056,0.3344,0,1.0672,23.04
9646,0.1856,0,0,0.4288,0.0928,0.2928,0,0.95744,24.432
9647,0.5936,0,0,0.1392,0.0736,0.1936,0,2.76512,12.192
9648,0.0128,0,0,0.44,0.2864,0.2608,0,0.06752,29.616
9649,0.001538462,0,0.006153846,0.332307692,0.184615385,0.475384615,0,0.015384615,29.95384615
9650,0,0,0,0.8832,0,0.1168,0,0,30
9651,0,0,0.0064,0.0832,0.1344,0.776,0,0,30
9652,0.024,0,0.0048,0.032,0.0848,0.8544,0,0.1104,29.28
9653,0.3376,0,0,0.04,0.0784,0.544,0,1.55296,19.872
9654,0.061538462,0,0,0.504615385,0.090769231,0.343076923,0,0.283076923,28.15384615
9655,0.3488,0,0,0.1808,0.2448,0.2256,0,1.60448,19.536
9656,0.36,0,0,0.0176,0.192,0.4304,0,1.656,19.2
9657,0.0512,0,0,0.0128,0.0448,0.8912,0,0.23552,28.464
9658,0,0,0,0,0,1,0,0,30
9659,0,0,0,0,0,1,0,0,30
9660,0,0,0,0,0,1,0,0,30
9661,0,0,0,0,0,1,0,0,30
9662,0,0,0,0,0,1,0,0,30
9663,0,0,0,0,0,1,0,0,30
9664,0,0,0,0,0,1,0,0,30
9665,0,0,0,0,0,1,0,0,30
9666,0,0,0,0,0,1,0,0,30
9667,0,0,0,0,0,1,0,0,30
9668,0,0,0,0,0,1,0,0,30
9669,0,0,0,0,0,1,0,0,30
9670,0,0,0,0,0,1,0,0,30
9671,0,0,0,0,0,1,0,0,30
9672,0,0,0,0,0,1,0,0,30
9673,0,0,0,0,0,1,0,0,30
9674,0,0,0,0,0,1,0,0,30
9675,0,0,0,0,0,1,0,0,30
9676,0,0,0,0,0,1,0,0,30
9677,0,0,0,0,0,1,0,0,30
9678,0,0,0,0,0,1,0,0,30
9679,0,0,0,0,0,1,0,0,30
9680,0,0,0,0,0,1,0,0,30
9681,0,0,0,0,0,1,0,0,30
9682,0,0,0,0,0,1,0,0,30
9683,0,0,0,0,0,1,0,0,30
9684,0,0,0,0,0,1,0,0,30
9685,0,0,0,0,0,1,0,0,30
9686,0,0,0,0,0,1,0,0,30
9687,0,0,0,0,0,1,0,0,30
9688,0,0,0,0,0,1,0,0,30
9689,0,0,0,0,0,1,0,0,30
9690,0,0,0,0,0,1,0,0,30
9691,0,0,0,0,0,1,0,0,30
9692,0,0,0,0,0,1,0,0,30
9693,0,0,0,0,0,1,0,0,30
9694,0,0,0,0,0,1,0,0,30
9695,0,0,0,0,0,1,0,0,30
9696,0,0,0.3728,0,0.064,0.536,0.0272,0,30
9697,0,0,0.3472,0.1168,0.088,0.4176,0.0304,0,30
9698,0.695384615,0,0,0.176923077,0.08,0.047692308,0,3.198769231,9.138461538
9699,0.6496,0,0,0.0176,0.192,0.1408,0,2.98816,10.512
9700,0.3328,0,0,0.432,0.0912,0.1408,0.0032,1.53088,20.016
9701,0.6624,0,0,0.0032,0.2448,0.056,0.0336,3.04704,10.128
9702,0.4752,0,0,0.0128,0.2064,0.2416,0.064,2.18592,15.744
9703,0.644615385,0,0,0.003076923,0.138461538,0.210769231,0.003076923,2.965230769,10.66153846
9704,0.7584,0,0,0.0128,0.1104,0.1168,0.0016,3.48864,7.248
9705,0.6352,0,0,0.0224,0.2176,0.1232,0.0016,2.92192,10.944
9706,0.3072,0,0,0.272,0.1904,0.2208,0.0096,1.41312,20.784
9707,0.290769231,0,0,0.361538462,0.063076923,0.284615385,0,1.337538462,21.27692308
9708,0.2,0,0,0.424,0.1568,0.2096,0.0096,0.92,24
9709,0.5648,0,0,0.1408,0.2384,0.056,0,2.59808,13.056
9710,0.6448,0,0,0.0112,0.1888,0.1552,0,2.96608,10.656
9711,0.2496,0,0,0.4064,0.1024,0.2416,0,1.14816,22.512
9712,0.013846154,0,0,0.001538462,0.207692308,0.418461538,0.358461538,0.063692308,29.58461538
9713,0.2096,0,0.0016,0.0352,0.2032,0.4048,0.1456,0.99008,23.712
9714,0.288,0,0,0.1376,0.272,0.3024,0,1.3248,21.36
9715,0.0032,0,0,0.6976,0.088,0.2112,0,0.01472,29.904
9716,0,0,0,0.4416,0.1776,0.3808,0,0,30
9717,0,0,0,0.358461538,0.124615385,0.512307692,0.004615385,0,30
9718,0.1008,0,0,0.4896,0.1168,0.2768,0.016,1.008,26.976
9719,0.3504,0,0,0.4752,0.0512,0.1152,0.008,3.504,19.488
9720,0.4448,0,0,0.4768,0.0192,0.0592,0,4.448,16.656
9721,0.696,0,0,0.248,0.0144,0.0416,0,6.96,9.12
9722,0.166153846,0,0,0.02,0.173846154,0.638461538,0.001538462,1.661538462,25.01538462
9723,0,0,0,0.4304,0.224,0.3456,0,0,30
9724,0.0032,0,0,0.1504,0.4,0.4432,0.0032,0.032,29.904
9725,0,0,0,0.1216,0.1424,0.7344,0.0016,0,30
9726,0.010769231,0,0,0.027692308,0.132307692,0.829230769,0,0.107692308,29.67692308
9727,0,0,0,0.1984,0.2288,0.5728,0,0,30
9728,0,0,0,0.7184,0.1312,0.1504,0,0,30
9729,0,0,0.2112,0.392,0.1568,0.2112,0.0288,0,30
9730,0,0,0.4672,0.0384,0.032,0.4576,0.0048,0,30
9731,0.187692308,0,0.001538462,0.549230769,0.109230769,0.152307692,0,0.863384615,24.36923077
9732,0.4928,0,0,0.3376,0.0928,0.0768,0,2.26688,15.216
9733,0.48,0,0,0.3152,0.1568,0.048,0,2.208,15.6
9734,0.5776,0,0,0.2928,0.096,0.0336,0,2.65696,12.672
9735,0.3584,0,0,0.2608,0.0624,0.3184,0,1.64864,19.248
9736,0.306153846,0,0,0.301538462,0.069230769,0.32,0.003076923,1.408307692,20.81538462
9737,0,0,0,0.4368,0.0208,0.5424,0,0,30
9738,0,0,0.12,0,0.0384,0.7504,0.0912,0,30
9739,0.232,0,0.0976,0.0096,0.032,0.6048,0.024,1.17952,23.04
9740,0.3552,0,0,0.384,0.032,0.2288,0,1.66848,19.344
9741,0.167692308,0,0,0.469230769,0.029230769,0.333846154,0,0.771384615,24.96923077
9742,0.5264,0,0,0.0768,0.1488,0.248,0,2.42144,14.208
9743,0.416,0,0,0.1312,0.1152,0.304,0.0336,1.9136,17.52
9744,0.4608,0,0,0.152,0.256,0.112,0.0192,2.11968,16.176
9745,0.629230769,0,0,0.056923077,0.178461538,0.135384615,0,2.894461538,11.12307692
9746,0.7536,0,0,0.0576,0.1008,0.088,0,3.46656,7.392
9747,0.6288,0,0,0.1168,0.144,0.1104,0,2.89248,11.136
9748,0.4432,0,0,0.2656,0.0896,0.2016,0,2.03872,16.704
9749,0.4832,0,0,0.3984,0.0384,0.08,0,2.22272,15.504
9750,0.052307692,0,0.006153846,0.281538462,0.307692308,0.352307692,0,0.356923077,28.43076923
9751,0.0144,0,0,0.5952,0.0448,0.3456,0,0.144,29.568
9752,0,0,0,0.6768,0.0128,0.3104,0,0,30
9753,0,0,0.0032,0.0032,0.0288,0.9648,0,0,30
9754,0.0576,0,0.0144,0.0704,0.0112,0.8464,0,0.26496,28.272
9755,0.410769231,0,0,0.158461538,0.090769231,0.34,0,1.889538462,17.67692308
9756,0.2144,0,0.0032,0.0848,0.1968,0.5008,0,1.1504,23.568
9757,0.0144,0,0,0.0064,0.0224,0.9568,0,0.06624,29.568
9758,0,0,0,0,0,1,0,0,30
9759,0,0,0,0,0,1,0,0,30
9760,0,0,0,0,0,1,0,0,30
9761,0,0,0,0,0,1,0,0,30
9762,0,0,0,0,0,1,0,0,30
9763,0,0,0,0,0,1,0,0,30
9764,0,0,0,0,0,1,0,0,30
9765,0,0,0,0,0,1,0,0,30
9766,0,0,0,0,0,1,0,0,30
9767,0,0,0,0,0,1,0,0,30
9768,0,0,0,0,0,1,0,0,30
9769,0,0,0,0,0,1,0,0,30
9770,0,0,0,0,0,1,0,0,30
9771,0,0,0,0,0,1,0,0,30
9772,0,0,0,0,0,1,0,0,30
9773,0,0,0,0,0,1,0,0,30
9774,0,0,0,0,0,1,0,0,30
9775,0,0,0,0,0,1,0,0,30
9776,0,0,0,0,0,1,0,0,30
9777,0,0,0,0,0,1,0,0,30
9778,0,0,0,0,0,1,0,0,30
9779,0,0,0,0,0,1,0,0,30
9780,0,0,0,0,0,1,0,0,30
9781,0,0,0,0,0,1,0,0,30
9782,0,0,0,0,0,1,0,0,30
9783,0,0,0,0,0,1,0,0,30
9784,0,0,0,0,0,1,0,0,30
9785,0,0,0,0,0,1,0,0,30
9786,0,0,0,0,0,1,0,0,30
9787,0,0,0,0,0,1,0,0,30
9788,0,0,0,0,0,1,0,0,30
9789,0,0,0,0,0,1,0,0,30
9790,0,0,0,0,0,1,0,0,30
9791,0,0,0,0,0,1,0,0,30
9792,0,0,0,0,0,1,0,0,30
9793,0,0,0,0,0,1,0,0,30
9794,0,0,0,0,0,1,0,0,30
9795,0,0,0,0,0,1,0,0,30
9796,0,0,0,0,0,1,0,0,30
9797,0,0,0.490769231,0,0.021538462,0.464615385,0.023076923,0,30
9798,0.083076923,0,0.124615385,0.08,0.136923077,0.555384615,0.02,0.382153846,27.50769231
9799,0.266272189,0,0,0.513313609,0.093195266,0.121301775,0.00591716,1.224852071,22.01183432
9800,0.253846154,0,0,0.455384615,0.116923077,0.169230769,0.004615385,1.167692308,22.38461538
9801,0.175384615,0,0,0.518461538,0.092307692,0.213846154,0,0.806769231,24.73846154
9802,0.353846154,0,0,0.403076923,0.123076923,0.12,0,1.627692308,19.38461538
9803,0.424615385,0,0,0.303076923,0.121538462,0.150769231,0,1.953230769,17.26153846
9804,0.591715976,0,0,0.226331361,0.106508876,0.075443787,0,2.721893491,12.24852071
9805,0.5,0,0,0.126153846,0.216923077,0.156923077,0,2.3,15
9806,0.613846154,0,0,0.055384615,0.153846154,0.172307692,0.004615385,2.823692308,11.58461538
9807,0.28,0,0,0.407692308,0.081538462,0.230769231,0,1.288,21.6
9808,0.451183432,0,0,0.235207101,0.213017751,0.100591716,0,2.075443787,16.46449704
